joss_id,title,language,predicted_categories,ground_truth,success,error,raw_response,latency_s
2663,rFBP: Replicated Focusing Belief Propagation algorithm,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Hardware', 'Software', 'Software Analytics']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.66
8401,VILLASnode: An Open-Source Real-time Multi-protocol Gateway,C++,"['Software', 'Hardware', 'Integrative Analysis']","['Hardware', 'Software']",True,,"{""categories"": [""Software"", ""Hardware"", ""Integrative Analysis""]}",0.67
7586,SynxFlow: A GPU-accelerated Python package for multi-hazard simulations,C++,"['Modeling And Simulation', 'Software', 'Hardware']","['Hardware', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Hardware""]}",0.67
5417,EDP: a program for projecting electron densities from VASP onto planes,C++,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Hardware', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.66
4591,Mallob: Scalable SAT Solving On Demand With Decentralized Job Scheduling,C++,"['Software', 'Process', 'Modeling And Simulation']","['Hardware', 'Software']",True,,"{""categories"": [""Software"", ""Process"", ""Modeling And Simulation""]}",0.63
1423,CRED: a rapid peak caller for Chem-seq data,C,"['Data Analytics', 'Software', 'Modeling And Simulation']","['Hardware', 'Software']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Modeling And Simulation""]}",0.65
6724,PySymmPol - Symmetric Polynomials,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.68
4991,Pyccel: a Python-to-X transpiler for scientific high-performance computing,Python,"['Software', 'Modeling And Simulation', 'Data Analytics']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,"{""categories"": [""Software"", ""Modeling And Simulation"", ""Data Analytics""]}",0.7
4460,"Mat-dp: An open-source Python model for analysing material demand projections and their environmental implications, which result from building low-carbon systems.",Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.77
4142,PyAMG: Algebraic Multigrid Solvers in Python,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.71
4900,PyKronecker: A Python Library for the Efficient Manipulation of Kronecker Products and Related Structures,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.72
4904,PyAutoCTI: Open-Source Charge Transfer Inefficiency Calibration,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.69
3500,Radial Interstices Enable Speedy Low-volume Imaging,C++,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.66
3556,Symfem: a symbolic finite element definition library,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.7
1850,simode: R Package for Statistical Inference of Ordinary Differential Equations using Separable Integral-Matching,R,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.67
1761,xrnet: Hierarchical Regularized Regression to Incorporate External Data,R,"['Modeling And Simulation', 'Data Analytics', 'Software Analytics']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software Analytics""]}",0.67
1486,FRIDGe: Fast Reactor Input Deck Generator,Python,"['Software', 'Modeling And Simulation', 'Data Analytics']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Software"", ""Modeling And Simulation"", ""Data Analytics""]}",0.66
937,ungroup: An R package for efficient estimation of smooth distributions from coarsely binned data,R,"['Data Analytics', 'Software', 'Modeling And Simulation']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Modeling And Simulation""]}",0.68
4719,strucscan: A lightweight Python-based framework for high-throughput material simulation,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.65
7881,CADET-Core 5.0: High-Performance Solver for Advanced Biotechnology Process Modeling,C++,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}",0.65
7491,jax-smfsb: A Python library for stochastic systems biology modelling and inference,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Modeling And Simulation', 'Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.67
2050,SpiceyPy: a Pythonic Wrapper for the SPICE Toolkit,Python,"['Software', 'Modeling And Simulation', 'Data Analytics']","['Modeling And Simulation', 'Ris', 'Software']",True,,"{""categories"": [""Software"", ""Modeling And Simulation"", ""Data Analytics""]}",0.65
3519,BisPy: Bisimulation in Python,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Modeling And Simulation', 'Ris']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.64
373,array_split: Multi-dimensional array partitioning,Python,"['Data Analytics', 'Software', 'Modeling And Simulation']","['Modeling And Simulation', 'Ris']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Modeling And Simulation""]}",0.65
4369,Magphi: Sequence extraction tool from FASTA and GFF3 files using seed pairs,Python,"['Data Analytics', 'Software', 'Integrative Analysis']","['Modeling And Simulation', 'Software Analytics']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Integrative Analysis""]}",0.67
2290,dcgp: Differentiable Cartesian Genetic Programming made easy.,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Modeling And Simulation', 'Software', 'Software Analytics']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.67
1063,3D ultrasound file reading and coordinate transformations,C++,"['Software', 'Data Analytics', 'Modeling And Simulation']","['Modeling And Simulation', 'Software', 'Software Analytics']",True,,"{""categories"": [""Software"", ""Data Analytics"", ""Modeling And Simulation""]}",0.65
153,SlicerITKUltrasound: A 3D Slicer extension for scan conversion of B-mode and next-generation ultrasound imaging modalities,C++,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Modeling And Simulation', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.68
8330,SDA: a symbolic differential algebra package in C++,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']",['Modeling And Simulation'],True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.65
3098,coxeter: A Python package for working with shapes,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']",['Modeling And Simulation'],True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.64
1693,kramersmoyal: Kramers--Moyal coefficients for stochastic processes,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']",['Modeling And Simulation'],True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.67
729,PyCM: Multiclass confusion matrix library in Python,Python,"['Data Analytics', 'Software', 'Software Analytics']",['Modeling And Simulation'],True,,"{""categories"": [""Data Analytics"", ""Software"", ""Software Analytics""]}",0.6
597,FNFT: A Software Library for Computing Nonlinear Fourier Transforms,C,"['Modeling And Simulation', 'Data Analytics', 'Software']",['Modeling And Simulation'],True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.66
258,Noisyopt: A Python library for optimizing noisy functions.,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']",['Modeling And Simulation'],True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.66
4032,CGC: a Scalable Python Package for Co- and Tri-Clustering of Geodata Cubes,Python,"['Data Analytics', 'Software', 'Modeling And Simulation']","['Process', 'Ris', 'Software', 'Software Analytics']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Modeling And Simulation""]}",0.67
1493,slurmR: A lightweight wrapper for HPC with Slurm,R,"['Software', 'Process', 'Modeling And Simulation']","['Process', 'Ris', 'Software', 'Software Analytics']",True,,"{""categories"": [""Software"", ""Process"", ""Modeling And Simulation""]}",0.63
7562,PyOrthanc: A Python Interface for Orthanc DICOM Servers,Python,"['Software', 'Data Analytics', 'Modeling And Simulation']","['Process', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Software"", ""Data Analytics"", ""Modeling And Simulation""]}",0.67
6235,Koverage: Read-coverage analysis for massive (meta)genomics datasets,Python,"['Data Analytics', 'Software', 'Integrative Analysis']","['Process', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Integrative Analysis""]}",0.65
2403,Caliban: Docker-based job manager for reproducible workflows,Python,"['Software', 'Process', 'Data Analytics']","['Process', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Software"", ""Process"", ""Data Analytics""]}",0.58
2076,fqfa: A pure Python package for genomic sequence files,Python,"['Software', 'Data Analytics', 'Modeling And Simulation']","['Process', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Software"", ""Data Analytics"", ""Modeling And Simulation""]}",0.68
695,dustmaps: A Python interface for maps of interstellar dust,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Process', 'Ris', 'Software', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.69
2917,SymbiotaR2: An R Package for Accessing Symbiota2 Data,R,"['Software', 'Data Analytics', 'Integrative Analysis']","['Process', 'Ris', 'Software']",True,,"{""categories"": [""Software"", ""Data Analytics"", ""Integrative Analysis""]}",0.67
4458,CiteLang: Modeling the Research Software Ecosystem,Python,"['Software Analytics', 'Modeling And Simulation', 'Data Analytics']","['Process', 'Ris']",True,,"{""categories"": [""Software Analytics"", ""Modeling And Simulation"", ""Data Analytics""]}",0.71
4304,pyABC: Efficient and robust easy-to-use approximate Bayesian computation,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Process', 'Ris']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.66
2752,The o80 C++ templated toolbox: Designing customized Python APIs for synchronizing realtime processes,C++,"['Software', 'Process', 'Integrative Analysis']","['Process', 'Software']",True,,"{""categories"": [""Software"", ""Process"", ""Integrative Analysis""]}",0.66
596,Nostril: A nonsense string evaluator written in Python,Python,"['Software', 'Data Analytics']","['Process', 'Ui']",True,,"{""categories"": [""Software"", ""Data Analytics""]}",0.47
3389,model-traits: Model attribute definitions for scientific simulations in C++,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Ris', 'Software', 'Software Analytics']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.68
7104,EPyT-Flow: A Toolkit for Generating Water Distribution Network Data,Python,"['Software', 'Data Analytics', 'Modeling And Simulation']","['Ris', 'Software', 'Ui']",True,,"{""categories"": [""Software"", ""Data Analytics"", ""Modeling And Simulation""]}",0.68
2331,Flint: a simulator for biological and physiological models in ordinary and stochastic differential equations,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Ris', 'Software', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.67
1207,cartoee: Publication quality maps using Earth Engine,Python,"['Data Analytics', 'Software', 'Ui']","['Ris', 'Software', 'Ui']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Ui""]}",0.56
8564,anadrofish: Anadromous fish population responses to dams,R,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.66
7946,abspy: A Python package for 3D adaptive binary space partitioning and modeling,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.68
5572,dsmmR: Estimation and Simulation of Drifting Semi-Markov Models,R,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.68
6181,"dropout: an R Package for Addressing Dropouts, Missing Values, and Sectional Challenges in Survey Data Analysis",R,"['Data Analytics', 'Software', 'Software Analytics']","['Ris', 'Software']",True,,"{""categories"": [""Data Analytics"", ""Software"", ""Software Analytics""]}",0.6
5174,PyBullet Industrial: A process-aware robot simulation,Python,"['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Software']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}",0.63
4886,PyArabic: A Python package for Arabic text,Python,"['Software', 'Data Analytics', 'Ui']","['Ris', 'Software']",True,,"{""categories"": [""Software"", ""Data Analytics"", ""Ui""]}",0.55
248,pyhector: A Python interface for the simple climate model Hector,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Ris', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.67
6653,BESMARTS: A toolkit for data-driven force field design using binary-encoded SMARTS,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']",['Ris'],True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.67
4305,MeMC: A package for Monte Carlo simulations of spherical shells,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']",['Ris'],True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.67
2564,pyOptSparse: A Python framework for large-scale constrained nonlinear optimization of sparse systems,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']",['Ris'],True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.68
2645,BioGears: A C++ library for whole body physiology simulations,C++,"['Modeling And Simulation', 'Software', 'Data Analytics']","['Software', 'Ui']",True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.68
7478,MQT Core: The Backbone of the Munich Quantum Toolkit (MQT),C++,"['Modeling And Simulation', 'Software', 'Data Analytics']",['Software'],True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}",0.68
6638,EdgeVPN.io: Seamless Software-defined Layer 2 Virtual Networking for Edge Computing,Python,"['Software', 'Hardware', 'Networking is not an option but it relates to Hardware and Software so these two are chosen']",['Software'],True,,"{""categories"": [""Software"", ""Hardware"", ""Networking is not an option but it relates to Hardware and Software so these two are chosen""]} -> No, this was incorrect. 
Corrected response:
{""categories"": [""Software"", ""Hardware""]}",1.65
5194,A C++ Implementation of a Cartesian Impedance Controller for Robotic Manipulators,C++,"['Modeling And Simulation', 'Software', 'Hardware']",['Software'],True,,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Hardware""]}",0.63
2976,Correlation: An Analysis Tool for Liquids and for Amorphous Solids,C++,"['Data Analytics', 'Modeling And Simulation', 'Software']",['Software'],True,,"{""categories"": [""Data Analytics"", ""Modeling And Simulation"", ""Software""]}",0.66
3040,LibSWIFFT - A fast C/C++ Library for the SWIFFT Secure Homomorphic Hash Function,C++,"['Software', 'Data Analytics', 'Modeling And Simulation']",['Software'],True,,"{""categories"": [""Software"", ""Data Analytics"", ""Modeling And Simulation""]}",0.66
1584,SODAR Core: a Django-based framework for scientific data management and analysis web apps,Python,"['Software', 'Data Analytics', 'Ui']",['Software'],True,,"{""categories"": [""Software"", ""Data Analytics"", ""Ui""]}",0.56
331,Pyrgg: Python Random Graph Generator,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']",['Software'],True,,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}",0.65
281,OpenSpace: An open-source astrovisualization framework,C++,"['Software', 'Data Analytics', 'Modeling And Simulation', 'Ui']",['Software'],True,,"{""categories"": [""Software"", ""Data Analytics"", ""Modeling And Simulation"", ""Ui""]}",0.76
29,Git-RDM: A research data management plugin for the Git version control system,Python,"['Software', 'Data Analytics', 'Software Analytics']",['Software'],True,,"{""categories"": [""Software"", ""Data Analytics"", ""Software Analytics""]}",0.6
