joss_id,title,language,predicted_categories,ground_truth,success,error,latency_s,raw_response
5750,"einprot: flexible, easy-to-use, reproducible workflows for statistical analysis of quantitative proteomics data",R,"['Data Analytics', 'Ris', 'Software', 'Ui', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.9,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Ui"", ""Process""]}"
4848,UBayFS: An R Package for User Guided Feature Selection,R,"['Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.71,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
3888,mmrefpoints: Projecting long-term marine mammal abundance with bycatch,R,"['Modeling And Simulation', 'Data Analytics', 'Ui', 'Process', 'Ris']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.94,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ui"", ""Process"", ""Ris""]}"
3659,argodata: An R interface to oceanographic data from the International Argo Program,R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.72,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
1342,corporaexplorer: An R package for dynamic exploration of text collections,R,"['Data Analytics', 'Ui', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software', 'Ui']",True,,0.72,"{""categories"": [""Data Analytics"", ""Ui"", ""Software"", ""Process""]}"
8341,ChemInformant: A Robust and Workflow-Centric Python Client for High-Throughput PubChem Access,Python,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.74,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
7012,universalmotif: An R package for biological motif analysis,R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.75,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
6305,AgriFoodPy: a package for modelling food systems,Python,"['Modeling And Simulation', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.64,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
6033,helios: An R package to process heating and cooling degrees for GCAM,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.91,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
5879,inAccessMod: An R package to automate data downloading and processing for AccessMod,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.74,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
4015,rmap: An R package to plot and compare tabular data on customizable maps across scenarios and time,R,"['Data Analytics', 'Ui', 'Software', 'Process', 'Ris']","['Data Analytics', 'Ris', 'Software']",True,,0.83,"{""categories"": [""Data Analytics"", ""Ui"", ""Software"", ""Process"", ""Ris""]}"
2285,PupillometryR: An R package for preparing and analysing pupillometry data,R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.72,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
790,phylogram: an R package for phylogenetic analysis with nested lists,R,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.7,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
176,remBoot: An R package for Random Encounter Modelling,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.88,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
51,rdefra: Interact with the UK AIR Pollution Database from DEFRA,nan,"['Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Ris', 'Software']",True,,0.72,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
4036,sweater: Speedy Word Embedding Association Test and Extras Using R,R,"['Data Analytics', 'Software', 'Process', 'Ris']","['Data Analytics', 'Software', 'Software Analytics', 'Ui']",True,,0.72,"{""categories"": [""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
6696,The ARC-OPT Library for Whole-Body Control of Robotic Systems,C++,"['Modeling And Simulation', 'Software', 'Ris']","['Data Analytics', 'Software', 'Software Analytics']",True,,0.68,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
1041,"hillR: taxonomic, functional, and phylogenetic diversity and similarity through Hill Numbers",R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Data Analytics', 'Software', 'Software Analytics']",True,,0.9,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
5220,TSInterpret: A Python Package for the Interpretability of Time Series Classification,Python,"['Data Analytics', 'Software', 'Ui', 'Process']","['Data Analytics', 'Software', 'Ui']",True,,0.72,"{""categories"": [""Data Analytics"", ""Software"", ""Ui"", ""Process""]}"
7484,ExaDEM: a HPC application based on exaNBody targeting scalable DEM simulations with complex particle shapes,C++,"['Modeling And Simulation', 'Software', 'Ris']","['Data Analytics', 'Software']",True,,0.71,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
6224,SelfEEG: A Python library for Self-Supervised Learning in Electroencephalography,Python,"['Data Analytics', 'Software', 'Ris']","['Data Analytics', 'Software']",True,,0.63,"{""categories"": [""Data Analytics"", ""Software"", ""Ris""]}"
5026,"mlpack 4: a fast, header-only C++ machine learning library",C++,"['Data Analytics', 'Software']","['Data Analytics', 'Software']",True,,0.49,"{""categories"": [""Data Analytics"", ""Software""]}"
1285,"Detecting Fraud in Online Surveys by Tracing, Scoring, and Visualizing IP Addresses",R,"['Data Analytics', 'Software Analytics', 'Ui', 'Process']","['Data Analytics', 'Software']",True,,0.71,"{""categories"": [""Data Analytics"", ""Software Analytics"", ""Ui"", ""Process""]}"
4945,RingsPy: A Python package for Voronoi mesh generation of cellular solids with radial growth pattern,Python,"['Modeling And Simulation', 'Software', 'Ris']",['Data Analytics'],True,,0.66,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
3440,Nominally: A Name Parser for Record Linkage,Python,"['Software', 'Data Analytics']",['Data Analytics'],True,,0.49,"{""categories"": [""Software"", ""Data Analytics""]}"
2367,"HOOMD-TF: GPU-Accelerated, Online Machine Learning in the HOOMD-blue Molecular Dynamics Engine",Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']",['Data Analytics'],True,,0.81,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
828,The hhi Package: Streamlined Calculation and Visualization of Herfindahl-Hirschman Index Scores,R,"['Data Analytics', 'Ui', 'Software']",['Data Analytics'],True,,0.58,"{""categories"": [""Data Analytics"", ""Ui"", ""Software""]}"
2783,SLAM Toolbox: SLAM for the dynamic world,C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",True,,0.74,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
7958,REMORA: Regional Modeling of Oceans Refined Adaptively (built on AMReX),C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Ris', 'Software Analytics']",True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
5202,ERF: Energy Research and Forecasting,C++,"['Modeling And Simulation', 'Software', 'Process', 'Ris']","['Hardware', 'Modeling And Simulation', 'Ris', 'Software Analytics']",True,,0.85,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process"", ""Ris""]}"
5450,PeleLMeX: an AMR Low Mach Number Reactive Flow Simulation Code without level sub-cycling,C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Ris']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
6881,DTW-C++: Fast dynamic time warping and clustering of time series data,C++,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Hardware', 'Modeling And Simulation', 'Software Analytics']",True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}"
280,AmgXWrapper: An interface between PETSc and the NVIDIA AmgX library,C++,"['Modeling And Simulation', 'Software', 'Ris']","['Hardware', 'Modeling And Simulation', 'Software', 'Software Analytics']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
6948,small_gicp: Efficient and parallel algorithms for point cloud registration,C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",True,,0.64,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
4843,MParT: Monotone Parameterization Toolkit,C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Modeling And Simulation', 'Software']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
1097,"OApackage: A Python package for generation and analysis of orthogonal arrays, optimal designs and conference designs",C++,"['Modeling And Simulation', 'Data Analytics', 'Software']","['Hardware', 'Modeling And Simulation', 'Software']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}"
8391,kokkos-fft: A shared-memory FFT for the Kokkos ecosystem,C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Ris', 'Software', 'Software Analytics']",True,,0.71,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
7719,"MFEM/MGIS, a HPC mini-application targeting nonlinear thermo-mechanical simulations of nuclear fuels at mesoscale",C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Ris', 'Software', 'Software Analytics']",True,,0.65,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
4693,oxDNA: coarse-grained simulations of nucleic acids made simple,C++,"['Modeling And Simulation', 'Software', 'Ris', 'Process']","['Hardware', 'Software', 'Software Analytics']",True,,0.76,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris"", ""Process""]}"
2663,rFBP: Replicated Focusing Belief Propagation algorithm,C++,"['Modeling And Simulation', 'Software', 'Process']","['Hardware', 'Software', 'Software Analytics']",True,,0.62,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
8401,VILLASnode: An Open-Source Real-time Multi-protocol Gateway,C++,"['Hardware', 'Software', 'Process']","['Hardware', 'Software']",True,,0.58,"{""categories"": [""Hardware"", ""Software"", ""Process""]}"
7586,SynxFlow: A GPU-accelerated Python package for multi-hazard simulations,C++,"['Modeling And Simulation', 'Software', 'Ris']","['Hardware', 'Software']",True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
5417,EDP: a program for projecting electron densities from VASP onto planes,C++,"['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Hardware', 'Software']",True,,0.74,"{""categories"": [""Modeling And Simulation"", ""Ris"", ""Software"", ""Process""]}"
4591,Mallob: Scalable SAT Solving On Demand With Decentralized Job Scheduling,C++,"['Software', 'Process']","['Hardware', 'Software']",True,,0.46,"{""categories"": [""Software"", ""Process""]}"
1423,CRED: a rapid peak caller for Chem-seq data,C,"['Ris', 'Software']","['Hardware', 'Software']",True,,0.5,"{""categories"": [""Ris"", ""Software""]}"
6724,PySymmPol - Symmetric Polynomials,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.66,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
4991,Pyccel: a Python-to-X transpiler for scientific high-performance computing,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
4460,"Mat-dp: An open-source Python model for analysing material demand projections and their environmental implications, which result from building low-carbon systems.",Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics', 'Ui']",True,,0.99,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
4142,PyAMG: Algebraic Multigrid Solvers in Python,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Software Analytics']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
4900,PyKronecker: A Python Library for the Efficient Manipulation of Kronecker Products and Related Structures,Python,"['Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software', 'Ui']",True,,0.51,"{""categories"": [""Software"", ""Process""]}"
4904,PyAutoCTI: Open-Source Charge Transfer Inefficiency Calibration,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
3500,Radial Interstices Enable Speedy Low-volume Imaging,C++,"['Modeling And Simulation', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Ris"", ""Software"", ""Process""]}"
3556,Symfem: a symbolic finite element definition library,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.64,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
1850,simode: R Package for Statistical Inference of Ordinary Differential Equations using Separable Integral-Matching,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process', 'Ris']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.9,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
1761,xrnet: Hierarchical Regularized Regression to Incorporate External Data,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.75,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process""]}"
1486,FRIDGe: Fast Reactor Input Deck Generator,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.62,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
937,ungroup: An R package for efficient estimation of smooth distributions from coarsely binned data,R,"['Modeling And Simulation', 'Data Analytics', 'Software', 'Process', 'Ris']","['Modeling And Simulation', 'Process', 'Ris', 'Software']",True,,0.86,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software"", ""Process"", ""Ris""]}"
4719,strucscan: A lightweight Python-based framework for high-throughput material simulation,Python,"['Modeling And Simulation', 'Software', 'Ris', 'Process']","['Modeling And Simulation', 'Ris', 'Software', 'Ui']",True,,0.77,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris"", ""Process""]}"
7881,CADET-Core 5.0: High-Performance Solver for Advanced Biotechnology Process Modeling,C++,"['Modeling And Simulation', 'Software', 'Ris', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris"", ""Process""]}"
7491,jax-smfsb: A Python library for stochastic systems biology modelling and inference,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",True,,0.89,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
2050,SpiceyPy: a Pythonic Wrapper for the SPICE Toolkit,Python,"['Software', 'Ris', 'Process']","['Modeling And Simulation', 'Ris', 'Software']",True,,0.6,"{""categories"": [""Software"", ""Ris"", ""Process""]}"
3519,BisPy: Bisimulation in Python,Python,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Ris']",True,,0.66,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
373,array_split: Multi-dimensional array partitioning,Python,"['Software', 'Process']","['Modeling And Simulation', 'Ris']",True,,0.48,"{""categories"": [""Software"", ""Process""]}"
4369,Magphi: Sequence extraction tool from FASTA and GFF3 files using seed pairs,Python,"['Data Analytics', 'Ris', 'Software', 'Process']","['Modeling And Simulation', 'Software Analytics']",True,,0.71,"{""categories"": [""Data Analytics"", ""Ris"", ""Software"", ""Process""]}"
2290,dcgp: Differentiable Cartesian Genetic Programming made easy.,C++,"['Modeling And Simulation', 'Software', 'Process']","['Modeling And Simulation', 'Software', 'Software Analytics']",True,,0.65,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
1063,3D ultrasound file reading and coordinate transformations,C++,"['Ris', 'Software', 'Process']","['Modeling And Simulation', 'Software', 'Software Analytics']",True,,0.59,"{""categories"": [""Ris"", ""Software"", ""Process""]}"
153,SlicerITKUltrasound: A 3D Slicer extension for scan conversion of B-mode and next-generation ultrasound imaging modalities,C++,"['Modeling And Simulation', 'Ris', 'Software', 'Ui']","['Modeling And Simulation', 'Software']",True,,0.8,"{""categories"": [""Modeling And Simulation"", ""Ris"", ""Software"", ""Ui""]}"
8330,SDA: a symbolic differential algebra package in C++,C++,"['Modeling And Simulation', 'Software']",['Modeling And Simulation'],True,,0.55,"{""categories"": [""Modeling And Simulation"", ""Software""]}"
3098,coxeter: A Python package for working with shapes,Python,"['Modeling And Simulation', 'Data Analytics', 'Software']",['Modeling And Simulation'],True,,0.68,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Software""]}"
1693,kramersmoyal: Kramers--Moyal coefficients for stochastic processes,Python,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Software']",['Modeling And Simulation'],True,,0.78,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Software""]}"
729,PyCM: Multiclass confusion matrix library in Python,Python,"['Data Analytics', 'Software']",['Modeling And Simulation'],True,,0.47,"{""categories"": [""Data Analytics"", ""Software""]}"
597,FNFT: A Software Library for Computing Nonlinear Fourier Transforms,C,"['Modeling And Simulation', 'Software']",['Modeling And Simulation'],True,,0.57,"{""categories"": [""Modeling And Simulation"", ""Software""]}"
258,Noisyopt: A Python library for optimizing noisy functions.,Python,"['Modeling And Simulation', 'Software', 'Data Analytics']",['Modeling And Simulation'],True,,0.65,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Data Analytics""]}"
4032,CGC: a Scalable Python Package for Co- and Tri-Clustering of Geodata Cubes,Python,"['Software', 'Process']","['Process', 'Ris', 'Software', 'Software Analytics']",True,,0.48,"{""categories"": [""Software"", ""Process""]}"
1493,slurmR: A lightweight wrapper for HPC with Slurm,R,"['Software', 'Process']","['Process', 'Ris', 'Software', 'Software Analytics']",True,,0.46,"{""categories"": [""Software"", ""Process""]}"
7562,PyOrthanc: A Python Interface for Orthanc DICOM Servers,Python,"['Software', 'Ris', 'Process']","['Process', 'Ris', 'Software', 'Ui']",True,,0.57,"{""categories"": [""Software"", ""Ris"", ""Process""]}"
6235,Koverage: Read-coverage analysis for massive (meta)genomics datasets,Python,"['Ris', 'Software', 'Process']","['Process', 'Ris', 'Software', 'Ui']",True,,0.6,"{""categories"": [""Ris"", ""Software"", ""Process""]}"
2403,Caliban: Docker-based job manager for reproducible workflows,Python,"['Software', 'Process']","['Process', 'Ris', 'Software', 'Ui']",True,,0.47,"{""categories"": [""Software"", ""Process""]}"
2076,fqfa: A pure Python package for genomic sequence files,Python,"['Software', 'Ris', 'Process']","['Process', 'Ris', 'Software', 'Ui']",True,,0.6,"{""categories"": [""Software"", ""Ris"", ""Process""]}"
695,dustmaps: A Python interface for maps of interstellar dust,Python,"['Ris', 'Software', 'Process']","['Process', 'Ris', 'Software', 'Ui']",True,,0.59,"{""categories"": [""Ris"", ""Software"", ""Process""]}"
2917,SymbiotaR2: An R Package for Accessing Symbiota2 Data,R,"['Data Analytics', 'Software', 'Ris', 'Process']","['Process', 'Ris', 'Software']",True,,0.73,"{""categories"": [""Data Analytics"", ""Software"", ""Ris"", ""Process""]}"
4458,CiteLang: Modeling the Research Software Ecosystem,Python,"['Software Analytics', 'Ris', 'Process', 'Software']","['Process', 'Ris']",True,,0.69,"{""categories"": [""Software Analytics"", ""Ris"", ""Process"", ""Software""]}"
4304,pyABC: Efficient and robust easy-to-use approximate Bayesian computation,Python,"['Modeling And Simulation', 'Software', 'Process']","['Process', 'Ris']",True,,0.63,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
2752,The o80 C++ templated toolbox: Designing customized Python APIs for synchronizing realtime processes,C++,"['Modeling And Simulation', 'Software', 'Process']","['Process', 'Software']",True,,0.64,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
596,Nostril: A nonsense string evaluator written in Python,Python,"['Software', 'Process', 'Ui']","['Process', 'Ui']",True,,0.54,"{""categories"": [""Software"", ""Process"", ""Ui""]}"
3389,model-traits: Model attribute definitions for scientific simulations in C++,C++,"['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Software', 'Software Analytics']",True,,0.63,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
7104,EPyT-Flow: A Toolkit for Generating Water Distribution Network Data,Python,"['Software', 'Process', 'Ris']","['Ris', 'Software', 'Ui']",True,,0.59,"{""categories"": [""Software"", ""Process"", ""Ris""]}"
2331,Flint: a simulator for biological and physiological models in ordinary and stochastic differential equations,C++,"['Modeling And Simulation', 'Software', 'Ris']","['Ris', 'Software', 'Ui']",True,,0.66,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
1207,cartoee: Publication quality maps using Earth Engine,Python,"['Ui', 'Software', 'Process']","['Ris', 'Software', 'Ui']",True,,0.54,"{""categories"": [""Ui"", ""Software"", ""Process""]}"
8564,anadrofish: Anadromous fish population responses to dams,R,"['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Software']",True,,0.64,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
7946,abspy: A Python package for 3D adaptive binary space partitioning and modeling,Python,"['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Software']",True,,0.62,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
5572,dsmmR: Estimation and Simulation of Drifting Semi-Markov Models,R,"['Modeling And Simulation', 'Data Analytics', 'Ris', 'Process']","['Ris', 'Software']",True,,0.81,"{""categories"": [""Modeling And Simulation"", ""Data Analytics"", ""Ris"", ""Process""]}"
6181,"dropout: an R Package for Addressing Dropouts, Missing Values, and Sectional Challenges in Survey Data Analysis",R,"['Data Analytics', 'Software', 'Process']","['Ris', 'Software']",True,,0.58,"{""categories"": [""Data Analytics"", ""Software"", ""Process""]}"
5174,PyBullet Industrial: A process-aware robot simulation,Python,"['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Software']",True,,0.63,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
4886,PyArabic: A Python package for Arabic text,Python,"['Software', 'Process']","['Ris', 'Software']",True,,0.46,"{""categories"": [""Software"", ""Process""]}"
248,pyhector: A Python interface for the simple climate model Hector,Python,"['Modeling And Simulation', 'Software', 'Process']","['Ris', 'Ui']",True,,0.62,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
6653,BESMARTS: A toolkit for data-driven force field design using binary-encoded SMARTS,Python,"['Software', 'Ris', 'Process']",['Ris'],True,,0.59,"{""categories"": [""Software"", ""Ris"", ""Process""]}"
4305,MeMC: A package for Monte Carlo simulations of spherical shells,C++,"['Modeling And Simulation', 'Software', 'Ris']",['Ris'],True,,0.68,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
2564,pyOptSparse: A Python framework for large-scale constrained nonlinear optimization of sparse systems,Python,"['Modeling And Simulation', 'Software', 'Process']",['Ris'],True,,0.65,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
2645,BioGears: A C++ library for whole body physiology simulations,C++,"['Modeling And Simulation', 'Software', 'Ris']","['Software', 'Ui']",True,,0.67,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
7478,MQT Core: The Backbone of the Munich Quantum Toolkit (MQT),C++,"['Modeling And Simulation', 'Software', 'Ris']",['Software'],True,,0.69,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Ris""]}"
6638,EdgeVPN.io: Seamless Software-defined Layer 2 Virtual Networking for Edge Computing,Python,"['Software', 'Hardware']",['Software'],True,,0.46,"{""categories"": [""Software"", ""Hardware""]}"
5194,A C++ Implementation of a Cartesian Impedance Controller for Robotic Manipulators,C++,"['Modeling And Simulation', 'Hardware', 'Software', 'Process']",['Software'],True,,0.72,"{""categories"": [""Modeling And Simulation"", ""Hardware"", ""Software"", ""Process""]}"
2976,Correlation: An Analysis Tool for Liquids and for Amorphous Solids,C++,"['Modeling And Simulation', 'Ris', 'Software', 'Process']",['Software'],True,,0.76,"{""categories"": [""Modeling And Simulation"", ""Ris"", ""Software"", ""Process""]}"
3040,LibSWIFFT - A fast C/C++ Library for the SWIFFT Secure Homomorphic Hash Function,C++,"['Software', 'Process']",['Software'],True,,0.47,"{""categories"": [""Software"", ""Process""]}"
1584,SODAR Core: a Django-based framework for scientific data management and analysis web apps,Python,"['Software', 'Ui', 'Process']",['Software'],True,,0.57,"{""categories"": [""Software"", ""Ui"", ""Process""]}"
331,Pyrgg: Python Random Graph Generator,Python,"['Modeling And Simulation', 'Software', 'Process']",['Software'],True,,0.63,"{""categories"": [""Modeling And Simulation"", ""Software"", ""Process""]}"
281,OpenSpace: An open-source astrovisualization framework,C++,"['Modeling And Simulation', 'Ris', 'Software', 'Ui']",['Software'],True,,0.77,"{""categories"": [""Modeling And Simulation"", ""Ris"", ""Software"", ""Ui""]}"
29,Git-RDM: A research data management plugin for the Git version control system,Python,"['Software Analytics', 'Software', 'Process']",['Software'],True,,0.58,"{""categories"": [""Software Analytics"", ""Software"", ""Process""]}"
